0.0469323,0.140797,0.140797,0.0469323,0,0.187729,0.0938647,0.187729,0.0469323,0.0469323,0.0938647,0,0.0469323,0.0938647,0.140797,0.140797,0.0938647,0.0469323,0.187729,0.187729,0.187729,0.281594,0,0.0469323,0.187729,0.0469323,0.140797,0.0938647,0.281594,0.0938647,0.140797,0.234662,0.140797,0.0938647,0.0938647,0.0469323,0.0469323,0,0.281594,0.0938647,0.0469323,0.328526,0,0.187729,0.0469323,0.281594,0.0938647,0.0938647,0.0469323,0.0938647
0,0.240192,0.160128,0.160128,0,0.0800641,0,0,0,0.240192,0.0800641,0,0.160128,0,0.160128,0,0,0,0,0.240192,0.160128,0.160128,0.0800641,0.40032,0,0.0800641,0.0800641,0,0,0.240192,0,0.160128,0,0,0.0800641,0,0.0800641,0.480384,0,0,0.160128,0.160128,0,0.160128,0,0.240192,0.0800641,0.0800641,0,0.0800641
0,0.177084,0.0590281,0,0.118056,0.354169,0.118056,0.177084,0.177084,0.118056,0.177084,0,0.118056,0.177084,0.236113,0,0.0590281,0.0590281,0,0.118056,0.177084,0.177084,0.118056,0.0590281,0.118056,0.118056,0.118056,0.0590281,0.118056,0.177084,0,0.0590281,0.236113,0.118056,0.177084,0.118056,0.0590281,0.118056,0.0590281,0.177084,0.177084,0.118056,0.0590281,0.236113,0.236113,0.236113,0.0590281,0.0590281,0.0590281,0.118056
0.0883883,0.265165,0.0883883,0,0,0.0883883,0,0.265165,0.0883883,0.0883883,0.0883883,0,0,0.353553,0.0883883,0.0883883,0,0,0,0.176777,0.0883883,0.176777,0.176777,0.0883883,0.353553,0,0,0.0883883,0,0,0,0,0,0,0.265165,0,0.265165,0,0,0.0883883,0.265165,0,0.0883883,0.353553,0,0.176777,0,0.0883883,0.0883883,0.176777
0.166155,0,0.22154,0.0553849,0.11077,0.22154,0.11077,0.22154,0.22154,0.11077,0.166155,0.11077,0.22154,0.11077,0.166155,0.11077,0.11077,0.0553849,0.166155,0.11077,0.22154,0.11077,0.166155,0.11077,0.166155,0.22154,0.11077,0.11077,0.0553849,0.0553849,0.0553849,0.11077,0.276924,0.11077,0.11077,0.22154,0.166155,0,0,0.166155,0.0553849,0.166155,0.22154,0.11077,0,0,0,0.11077,0.0553849,0.0553849
0.124035,0.186052,0.0620174,0.124035,0,0.0620174,0.186052,0.186052,0.0620174,0.248069,0.186052,0.124035,0.124035,0.124035,0.0620174,0.0620174,0.0620174,0.124035,0.124035,0.186052,0.0620174,0.124035,0.186052,0.248069,0.186052,0.0620174,0.0620174,0.124035,0.0620174,0,0.124035,0.310087,0.0620174,0.248069,0.124035,0,0.124035,0.0620174,0.0620174,0,0.186052,0,0.124035,0.124035,0.248069,0.124035,0.124035,0.186052,0.186052,0.124035
0.149071,0,0.149071,0.149071,0,0.149071,0,0,0,0,0.149071,0,0.149071,0,0.298142,0,0,0.149071,0.298142,0,0.149071,0,0,0.149071,0.298142,0.149071,0,0,0.149071,0,0,0,0,0.149071,0.447214,0,0,0.149071,0,0,0.149071,0,0.149071,0.447214,0,0,0,0,0,0
0,0.150756,0,0,0.150756,0.150756,0,0,0,0.150756,0,0.150756,0,0.150756,0,0.150756,0,0,0.150756,0.150756,0.150756,0.301511,0,0.150756,0.150756,0,0.150756,0,0.301511,0,0,0.301511,0,0,0.150756,0,0,0.452267,0,0,0,0,0,0.150756,0,0,0,0.301511,0,0.301511
0,0.0433555,0.260133,0.130066,0.260133,0.216777,0.086711,0.173422,0.086711,0.0433555,0.086711,0.0433555,0.216777,0,0.130066,0.086711,0.216777,0.086711,0,0.260133,0.130066,0,0.130066,0.216777,0.216777,0.0433555,0.260133,0.086711,0.216777,0.086711,0.130066,0.086711,0.130066,0.0433555,0.086711,0.086711,0.086711,0.0433555,0.260133,0,0.0433555,0.0433555,0.173422,0.173422,0.216777,0.130066,0.086711,0,0.130066,0.0433555
0,0.218218,0.109109,0.109109,0,0.109109,0,0,0.218218,0.218218,0,0,0.109109,0.218218,0.109109,0.109109,0.109109,0,0,0.218218,0.109109,0,0.109109,0.109109,0.218218,0.109109,0,0,0,0,0,0.218218,0.109109,0,0.327327,0,0,0.109109,0.109109,0.109109,0.218218,0.109109,0.109109,0,0,0.327327,0,0.218218,0.218218,0.327327
0,0.208514,0.312772,0.208514,0.208514,0.104257,0,0,0.104257,0,0.104257,0,0,0,0.104257,0,0,0,0,0,0.208514,0.104257,0.104257,0.104257,0.208514,0,0.208514,0.208514,0.104257,0,0,0.104257,0.104257,0,0.521286,0,0,0,0.208514,0,0.208514,0.312772,0.104257,0.104257,0,0,0,0,0,0.104257
0.0551318,0.110264,0.441054,0.0551318,0.0551318,0.0551318,0.110264,0,0.110264,0,0.165395,0.0551318,0.165395,0.110264,0.275659,0.165395,0.110264,0,0.0551318,0.275659,0.0551318,0.165395,0.0551318,0.0551318,0.110264,0.165395,0.110264,0,0,0.110264,0.0551318,0.0551318,0.165395,0.110264,0.0551318,0,0.275659,0.275659,0,0.220527,0.165395,0.165395,0.220527,0.0551318,0.0551318,0.165395,0,0.0551318,0,0.0551318
