0.0604895,0.0995793,0.414823,0.573886,0.41581,0.396867,0.269879,0.201832,0.110156,0.118729,0.0891507,0.0630152,0.0428685,0.031039,0.00889929,0
0,0.00101701,0.0249907,0.205376,0.410446,0.520175,0.389761,0.345131,0.207489,0.232292,0.242374,0.206127,0.181017,0.126909,0.000809656,0
0.070005,0.0847553,0.306846,0.531611,0.459992,0.504987,0.263875,0.208972,0.11474,0.0990791,0.0722357,0.0490294,0.0233331,0.00990272,0.00060523,0
0.00583228,0.0211866,0.210843,0.622923,0.601367,0.404343,0.155972,0.0762124,0.0375289,0.0432183,0.0363982,0.0281735,0.0281735,0.0534903,0.0406831,0.0324584
0.000885393,0.0886446,0.359718,0.518362,0.537003,0.403485,0.283297,0.211748,0.0938804,0.0646863,0.0536739,0.0356359,0.0235945,0.0085572,0,0
0,0.00677886,0.204609,0.488933,0.53062,0.495059,0.31776,0.223112,0.111327,0.101092,0.0944368,0.0729014,0.0568313,0.0395624,0.0011019,0
0,0.00495992,0.0709151,0.328241,0.633492,0.579524,0.338298,0.155824,0.0686713,0.0445015,0.0371797,0.0400927,0.0327709,0.0236187,0,0
0,0,0,0.000128953,0.0697638,0.316028,0.42691,0.469004,0.277766,0.261831,0.263083,0.348451,0.276384,0.283366,0.00431073,0
0.00507788,0.130162,0.453411,0.547049,0.49538,0.357829,0.263922,0.153505,0.077301,0.0544849,0.038973,0.0289678,0.0142187,0.00467519,6.22049e-005,0
0,0,0.0299155,0.175286,0.273717,0.430985,0.575778,0.446692,0.266694,0.163064,0.141922,0.159254,0.141507,0.115798,0.00176929,0.000920754
0,0.00720117,0.185143,0.560118,0.602076,0.423179,0.295101,0.116145,0.0515104,0.051143,0.0407821,0.038416,0.0297599,0.0222207,8.81775e-005,0
0.00268604,0.0650526,0.36546,0.471731,0.47577,0.404901,0.40385,0.242208,0.114448,0.0897701,0.0670326,0.0375602,0.0200466,0.0120378,0.000390069,0
0,3.27808e-005,0.00822798,0.0779855,0.303829,0.448179,0.384224,0.351722,0.309877,0.302583,0.281374,0.241431,0.19539,0.25097,0.0474666,0.029683
0,0.000527357,0.0809712,0.481477,0.678357,0.441507,0.210987,0.140782,0.104505,0.127708,0.100242,0.0543177,0.0398154,0.0194243,6.59196e-005,0
0.0017435,0.0566653,0.188113,0.483402,0.555353,0.520285,0.320523,0.171862,0.0893687,0.0679895,0.0493058,0.0295234,0.0160702,0.01288,0.00028319,0
0,0,0.000167483,0.0738754,0.411781,0.585355,0.404442,0.393434,0.247495,0.179497,0.13519,0.118182,0.103474,0.15343,0.0527877,0.035004
0,0,0,0.0288425,0.287737,0.351153,0.489826,0.438521,0.355317,0.289991,0.289304,0.179779,0.129543,0.133019,0,0
0.00437962,0.0607272,0.12518,0.23616,0.479628,0.616657,0.457348,0.268246,0.137024,0.0960364,0.0560133,0.0349128,0.024544,0.0214921,0.000597004,0
0,0.0127557,0.0555918,0.0944507,0.247579,0.496065,0.566712,0.487601,0.277944,0.173359,0.098765,0.0572022,0.0299006,0.017512,0,0
0,0.0121021,0.0452931,0.15029,0.4242,0.601921,0.397172,0.39715,0.230791,0.166986,0.142244,0.0964804,0.0769826,0.0294932,0,0
0,8.52497e-005,0.0549221,0.232028,0.421965,0.513331,0.435051,0.387076,0.21728,0.175444,0.129857,0.109993,0.127555,0.195542,0.0320326,0
0,0,0.00457069,0.0996029,0.112907,0.310562,0.466564,0.527098,0.337415,0.296279,0.297312,0.189276,0.155213,0.187888,0.0102024,0
0,0.01682,0.212468,0.331226,0.412123,0.539538,0.384626,0.280881,0.151199,0.144925,0.153121,0.139783,0.110348,0.235513,0.0463371,0.0211236
0,0,0.00689362,0.163042,0.37896,0.5306,0.540543,0.3711,0.221903,0.171431,0.123744,0.0788221,0.0707921,0.110771,0.0296956,0.0015719
3.12122e-005,0.00871601,0.129281,0.337693,0.5577,0.472865,0.42035,0.275268,0.168913,0.148968,0.134634,0.0971402,0.0546682,0.0283407,0,0
0,0.000183697,0.0290486,0.180966,0.245689,0.499803,0.663624,0.383266,0.14566,0.115999,0.0892891,0.0815738,0.0865336,0.110218,0.00398011,0
0.000493826,0.0703053,0.348823,0.50599,0.501286,0.369226,0.321273,0.257985,0.152125,0.139051,0.110955,0.0587913,0.0362833,0.0200909,0,0
0,0.00767233,0.0794971,0.245636,0.534971,0.526861,0.465579,0.267023,0.158507,0.164517,0.137332,0.082141,0.0565855,0.0210543,0,0
0,0,0.0124897,0.162109,0.290811,0.540156,0.521293,0.407473,0.244529,0.178035,0.129392,0.120386,0.131287,0.139506,0.00447896,0
0,0.00973081,0.13261,0.400897,0.502565,0.506907,0.445754,0.242593,0.151087,0.126553,0.0935107,0.0523547,0.0482585,0.0432393,0,0
0,0.0378907,0.216351,0.393018,0.455028,0.538206,0.380066,0.266624,0.18007,0.15986,0.127415,0.0871053,0.0500793,0.0269623,0.00145344,0
0,0.00389001,0.0952467,0.314423,0.540044,0.451089,0.431955,0.34184,0.199597,0.130245,0.0999803,0.0999451,0.0789602,0.0988437,0.0262107,0.00176925
0.000955641,0.0569674,0.243568,0.337212,0.400581,0.537293,0.410499,0.353049,0.202995,0.155213,0.102161,0.0676,0.0323526,0.00796986,0,0
0,0,0.0200143,0.0963652,0.29262,0.554274,0.488966,0.405838,0.257297,0.221685,0.220914,0.148118,0.0785595,0.0376233,0,0
0,0.000518921,0.0434628,0.367358,0.576318,0.417832,0.31701,0.325401,0.243526,0.200177,0.153664,0.104797,0.0892291,0.0897353,0.00811288,0
0,0,0.00180166,0.0901608,0.257993,0.396799,0.42746,0.501106,0.343049,0.301277,0.26203,0.184981,0.124815,0.0841775,0.0059388,0
0,0,0.0236051,0.116029,0.207428,0.285548,0.629672,0.479309,0.269705,0.232946,0.207996,0.19724,0.141104,0.077815,0.00727697,0.00117818
0,2.49001e-005,0.0748374,0.355898,0.55348,0.444866,0.395103,0.277662,0.212597,0.16576,0.1466,0.121314,0.112113,0.0936743,0.00779375,0
0,0.00114676,0.0523277,0.0563502,0.113124,0.188405,0.447185,0.608808,0.357402,0.264938,0.24449,0.276882,0.182441,0.0866954,0.00132319,0
3.04763e-005,0.0212522,0.161535,0.402054,0.568272,0.471256,0.322866,0.279752,0.184372,0.146114,0.120402,0.0952894,0.0620701,0.0389386,0.000812702,0
0,0,0,0.00640908,0.120434,0.432329,0.626927,0.49811,0.236514,0.153291,0.155332,0.125288,0.11028,0.160065,0.0186999,0
0.000218276,0.018027,0.0940257,0.177009,0.19112,0.361953,0.523619,0.514041,0.330586,0.203754,0.201161,0.159419,0.155528,0.112451,0.00576506,0
0,0.00512867,0.1724,0.482662,0.509698,0.436473,0.377409,0.309894,0.162923,0.105115,0.0953167,0.0400955,0.0145593,0.00434789,0,0
0,0.000911731,0.0626406,0.262204,0.346329,0.48836,0.570428,0.389519,0.221375,0.161306,0.102874,0.0664044,0.0360251,0.0212971,0.000841598,0
0,0.00118755,0.108646,0.411295,0.357345,0.354606,0.558188,0.398693,0.211453,0.156256,0.110776,0.0931098,0.056757,0.042055,0.00137402,0
0,0,4.68264e-005,0.0852592,0.304922,0.544193,0.534687,0.337326,0.213177,0.264511,0.219405,0.142516,0.106612,0.0932782,0.00111213,0
0,0.0055221,0.106893,0.401061,0.376157,0.389611,0.417638,0.369218,0.299086,0.237847,0.166308,0.126503,0.130359,0.13027,0.00332119,0
0,0,0,0,0.0401528,0.502859,0.699595,0.388787,0.161888,0.125633,0.137194,0.137227,0.130578,0.0907531,0,0
0.00546543,0.126658,0.398269,0.4927,0.456547,0.451251,0.327546,0.220269,0.0885557,0.0584082,0.0468352,0.0313357,0.0147555,0.0064612,9.61824e-005,0
0.000641163,0.0134801,0.0315108,0.172317,0.519624,0.397302,0.389483,0.36698,0.259092,0.242923,0.205782,0.146279,0.132674,0.217214,0.0153097,0
0,0,0.0114139,0.105564,0.405403,0.620363,0.517923,0.333294,0.178004,0.144116,0.0801138,0.0312428,0.0169669,0.00758264,0,0
0,0,0.00218465,0.116766,0.285775,0.462731,0.665885,0.417833,0.190629,0.150873,0.0979702,0.0532414,0.0266866,0.0184189,0,0
0,0,0,0.00512228,0.0852306,0.262557,0.298677,0.343563,0.295297,0.339602,0.33543,0.308024,0.405717,0.376303,0.0199611,0
0,0,0,0.0357676,0.268848,0.477569,0.668538,0.421276,0.178356,0.131855,0.0905164,0.083305,0.0705222,0.0605372,0.0220201,0.0223578
0,0,0,0.0289324,0.168057,0.324144,0.327848,0.494892,0.469742,0.350815,0.264291,0.220424,0.14821,0.171216,0.00109179,0
0,0,0.0112972,0.115663,0.357435,0.490094,0.577266,0.369801,0.260351,0.185761,0.143619,0.108521,0.077478,0.0842642,0.0267097,0.0065884
0,0.0111773,0.0392463,0.134306,0.343724,0.629374,0.543126,0.327806,0.191312,0.138921,0.0745365,0.0407743,0.0186498,0.0113867,0.000722131,0
0,0,0.0111774,0.0781881,0.316002,0.513588,0.600079,0.408617,0.194586,0.136968,0.13811,0.105989,0.0740636,0.103203,0.000285684,0
0,0,0.00656179,0.261673,0.3708,0.640158,0.554412,0.227061,0.0848007,0.093934,0.0504253,0.0470557,0.0424152,0.0517258,0.00357647,0
