0.267261,0,0.133631,0,0.133631,0,0.400892,0,0,0,0.133631,0.133631,0.133631,0,0,0.133631,0,0,0,0.267261,0,0.133631,0,0.400892,0,0,0.133631,0.133631,0.133631,0.133631,0,0,0,0.133631,0.133631,0.133631,0.133631,0.133631,0.133631,0,0,0.133631,0,0.133631,0,0,0.133631,0,0.133631,0.400892
0.0758098,0.15162,0.15162,0.0758098,0.0758098,0.0758098,0,0.15162,0.0758098,0.15162,0.0758098,0.0758098,0.0758098,0.0758098,0,0,0.227429,0.227429,0.227429,0.227429,0.0758098,0,0.227429,0.0758098,0.15162,0.15162,0.15162,0.15162,0.227429,0,0.0758098,0.303239,0.0758098,0.15162,0,0.15162,0.15162,0,0.227429,0.303239,0.227429,0.0758098,0.15162,0.0758098,0.15162,0.0758098,0,0,0.0758098,0.0758098
0.118678,0.237356,0,0,0.237356,0,0,0,0.237356,0,0.474713,0.118678,0.118678,0,0.237356,0,0,0,0,0,0.118678,0.118678,0,0.118678,0,0.118678,0,0,0.118678,0,0,0,0.356034,0.237356,0,0,0,0,0,0.356034,0,0.237356,0,0,0,0,0.237356,0,0,0.118678
0,0.518476,0,0,0.103695,0,0.311086,0,0.103695,0.20739,0,0.20739,0.311086,0.103695,0.103695,0.20739,0,0.103695,0.103695,0.414781,0.103695,0.103695,0.20739,0.103695,0.103695,0.103695,0,0,0,0,0,0,0,0,0,0,0.103695,0,0,0,0,0.103695,0,0,0,0,0.20739,0.103695,0,0
0,0.365148,0,0,0,0,0.365148,0,0,0,0.365148,0,0.182574,0,0.365148,0.182574,0.182574,0,0,0,0,0.365148,0,0.182574,0,0.182574,0,0,0,0,0,0,0,0,0,0.182574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365148
0,0.258199,0,0.387298,0,0,0.258199,0.129099,0,0,0.258199,0,0,0.129099,0,0.129099,0.129099,0,0,0.129099,0,0.258199,0.129099,0.129099,0,0.129099,0,0,0.258199,0,0.129099,0.129099,0.129099,0,0,0,0,0,0,0,0,0.258199,0.129099,0.129099,0.129099,0,0.387298,0,0,0.258199
0,0,0,0,0,0,0.377964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377964,0,0,0,0,0,0.755929,0,0,0,0,0,0,0,0.377964
0,0.176777,0,0.176777,0.176777,0.176777,0,0,0,0.176777,0.176777,0.176777,0,0,0.176777,0,0.353553,0,0.353553,0,0.176777,0,0,0.176777,0,0,0.176777,0,0.176777,0,0.353553,0,0.176777,0.176777,0,0,0,0,0,0,0,0,0,0,0,0.176777,0.353553,0.176777,0,0
0,0.261116,0,0,0,0.174078,0.0870388,0.0870388,0.0870388,0.174078,0.261116,0,0.174078,0.261116,0.0870388,0.0870388,0.0870388,0,0.0870388,0.348155,0.0870388,0.174078,0.174078,0,0.174078,0.0870388,0.174078,0.0870388,0.261116,0.435194,0,0,0.0870388,0,0,0.0870388,0,0,0,0.174078,0,0,0.174078,0.0870388,0,0,0.0870388,0.174078,0.0870388,0
0,0.218218,0,0,0.218218,0.218218,0,0,0,0,0,0.218218,0,0,0.218218,0.436436,0.218218,0,0,0,0,0,0,0,0,0.218218,0,0,0,0,0,0,0.218218,0,0,0.218218,0.218218,0.436436,0,0,0,0,0,0,0.218218,0,0.218218,0,0.218218,0
0,0.508001,0,0,0,0,0,0,0.254,0,0,0,0,0,0,0.127,0.254,0.381,0.127,0,0,0,0.127,0,0,0.254,0,0.127,0.127,0.127,0,0,0,0.127,0,0,0.127,0,0.127,0.127,0.254,0,0.254,0,0.127,0.254,0.127,0,0.127,0
0,0,0.242536,0,0,0,0,0.242536,0,0,0.242536,0,0.242536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242536,0,0,0.242536,0.242536,0.485071,0,0.242536,0,0.242536,0,0,0.242536,0,0.242536,0.242536,0.242536,0
0,0,0,0.113961,0.113961,0.113961,0,0,0.683763,0.341882,0.227921,0.113961,0.113961,0,0,0,0.113961,0,0.113961,0,0,0.113961,0.113961,0.113961,0.113961,0,0,0,0,0,0,0,0.113961,0.227921,0,0.227921,0,0.113961,0,0.227921,0,0,0,0.113961,0.113961,0,0,0,0.113961,0
0.258199,0,0.258199,0,0.258199,0,0.258199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516398,0,0.516398,0,0,0.258199,0,0,0.258199,0,0,0,0,0.258199,0,0,0,0,0
0,0,0,0,0.235702,0,0,0,0,0,0.471405,0,0,0,0,0.235702,0,0,0,0,0.471405,0,0,0,0,0.235702,0,0,0,0,0,0,0.235702,0,0,0.235702,0,0,0,0,0.235702,0,0,0,0,0,0.471405,0,0,0
0.132453,0.39736,0.132453,0,0,0,0.132453,0,0.264906,0,0.132453,0,0.132453,0,0,0.132453,0.132453,0.264906,0.132453,0,0.132453,0,0.132453,0.39736,0,0.132453,0.132453,0,0.132453,0.132453,0,0,0,0,0.132453,0.264906,0,0.132453,0,0,0,0,0,0,0,0.39736,0.132453,0,0,0.132453
0.0798087,0.0798087,0.239426,0.159617,0,0.159617,0.63847,0,0.0798087,0.0798087,0.0798087,0.239426,0.0798087,0,0,0,0.159617,0,0,0,0,0.0798087,0,0,0,0,0,0.159617,0,0.239426,0.159617,0.0798087,0.159617,0.0798087,0,0.239426,0.0798087,0.159617,0,0.159617,0,0.159617,0.0798087,0,0,0.0798087,0.159617,0,0.0798087,0.159617
0.158114,0.316228,0.316228,0,0.158114,0.158114,0,0,0.316228,0,0.158114,0,0,0,0,0.158114,0.158114,0.158114,0.158114,0.158114,0,0,0.316228,0.316228,0,0.158114,0,0,0.316228,0.158114,0,0,0,0.158114,0.158114,0,0,0,0.158114,0,0,0,0.158114,0,0,0,0.158114,0,0,0
0,0,0.147442,0.147442,0.147442,0.147442,0,0,0,0.147442,0.442326,0,0,0,0,0,0.294884,0,0.147442,0,0,0.147442,0,0,0,0,0,0.294884,0,0.147442,0,0.147442,0.147442,0.147442,0,0,0.147442,0.147442,0.147442,0.294884,0,0.294884,0,0,0.147442,0.147442,0,0,0.294884,0.147442
0,0.127,0.127,0.127,0,0.254,0.508001,0.254,0.127,0.127,0,0,0,0,0.127,0,0,0,0,0.127,0,0,0.127,0,0,0.127,0,0,0.127,0.254,0,0.127,0.127,0.127,0,0.381,0,0,0,0.127,0.127,0.254,0,0,0.254,0,0.127,0,0.127,0
0,0.471405,0,0,0,0,0.235702,0.235702,0,0,0,0.471405,0,0,0,0,0,0.235702,0,0.235702,0,0,0.235702,0,0,0.235702,0,0,0,0.235702,0,0,0,0,0,0,0,0.235702,0,0,0.235702,0,0,0,0,0,0.235702,0,0,0
