0.00254059,0.0021801,5.14984e-005,0.00221443,0.00216293,0.00278091,0.0428123,3.43322e-005,0.00290107,0.0227108,0.218782,0.00226593,0.00209427,0.0449581,0.214971,0.235451,3.43322e-005,0.0022316,0.0239467,0.244926,0.167799,0.0632228,0.0019741,0.00257492,0.0433788,0.247982,0.260135,0.0634117,0.056631,0,0.00262642,0.0226078,0.248394,0.166906,0.0621242,0.0121364,0.00295257,0.0411129,0.228275,0.248136,0.0627765,0.05694,0.0230541,0.205787,0.161379,0.0599956,0.011055,0.212276,0.226455,0.0592575,0.0562191,0.170751,0.0608539,0.0125656,0.0630855,0.0571975,0.010437,0.423162,0.057558
0.00197405,0.0023716,1.37087e-005,0.00250868,0.00194663,0.00208371,0.0360263,2.74173e-005,0.00193292,0.0131466,0.123474,0.00130232,0.0015902,0.0234418,0.0824712,0.120307,1.37087e-005,0.0011104,0.0141885,0.145956,0.0795102,0.0390971,0.00198775,0.00134345,0.0269649,0.229551,0.21731,0.0408929,0.0386173,4.1126e-005,0.00345458,0.0288841,0.288416,0.154291,0.0642387,0.0104186,0.00220709,0.0321468,0.191647,0.361826,0.102993,0.104803,0.0123515,0.0891336,0.10664,0.0842534,0.0208097,0.108353,0.117702,0.0524767,0.0862822,0.125379,0.0414961,0.00950009,0.0469933,0.0421678,0.00630598,0.6621,0.0563974
0.00252207,0.00204068,6.27902e-005,0.00253254,0.00240696,0.00287789,0.0437648,4.18602e-005,0.00277324,0.0249277,0.206632,0.00221859,0.00240696,0.0433567,0.219431,0.232858,3.13951e-005,0.00245928,0.0242789,0.26284,0.180825,0.0660239,0.0025744,0.00277324,0.041766,0.235286,0.270438,0.0657728,0.0586461,5.23252e-005,0.00204068,0.024237,0.230765,0.165243,0.0654902,0.0127464,0.00266859,0.0444764,0.260831,0.259073,0.0635961,0.0563542,0.0240696,0.224674,0.183881,0.0647367,0.0112499,0.196942,0.228766,0.064517,0.0550357,0.159006,0.0617751,0.0122232,0.0638054,0.0550775,0.0114278,0.385051,0.0591903
0.00248194,0.00232998,2.53259e-005,0.00250726,0.00230466,0.00268455,0.0475114,2.53259e-005,0.0027352,0.0255538,0.238621,0.00225401,0.00288715,0.0427755,0.208761,0.237278,0.00012663,0.00260857,0.0276306,0.245003,0.165657,0.0593639,0.00225401,0.00308976,0.0461438,0.239811,0.270506,0.0667591,0.0556157,5.06518e-005,0.00293781,0.0258831,0.248169,0.188931,0.0629096,0.012587,0.00210205,0.0416611,0.201721,0.249536,0.0651129,0.0502719,0.0244142,0.206634,0.147042,0.059288,0.0119032,0.245433,0.247611,0.05906,0.0500946,0.184499,0.068152,0.0123337,0.0704314,0.0590347,0.0136507,0.381509,0.0597185
0.00270696,0.00206417,2.71601e-005,0.00278844,0.00225429,0.00289708,0.0438636,2.71601e-005,0.00272507,0.0251322,0.214782,0.0021366,0.00234483,0.0432118,0.220912,0.244224,2.71601e-005,0.00248968,0.0243989,0.25172,0.170032,0.0640617,0.00208228,0.00289708,0.0427682,0.224614,0.257098,0.0642428,0.0570635,3.62135e-005,0.0022724,0.0248244,0.227584,0.168511,0.0672395,0.0130188,0.00263453,0.0441262,0.239091,0.25096,0.0632107,0.0577425,0.0259108,0.229748,0.173499,0.0635276,0.0114525,0.21863,0.246406,0.063609,0.0546553,0.158371,0.0631202,0.0118237,0.0623778,0.0553614,0.0109727,0.399897,0.061563
0.00206832,0.00205216,4.84763e-005,0.00176131,0.00205216,0.00253693,0.0411564,1.61588e-005,0.0032156,0.0231555,0.22556,0.00210064,0.00232686,0.0443397,0.20066,0.22249,3.23175e-005,0.00205216,0.024125,0.234706,0.151747,0.0614841,0.00206832,0.00289242,0.0440811,0.28315,0.278803,0.0604823,0.0529846,4.84763e-005,0.00256924,0.0216204,0.255341,0.170798,0.0626152,0.0115858,0.00358725,0.0426915,0.236096,0.255357,0.0586079,0.0560871,0.0237696,0.183596,0.150858,0.0599975,0.0101639,0.219646,0.221343,0.0627768,0.0540511,0.185503,0.0649421,0.0135087,0.0632778,0.0547459,0.0111496,0.404745,0.0588018
0.00182527,0.00207996,4.24481e-005,0.0022922,0.00212241,0.00199506,0.0455469,4.24481e-005,0.00305627,0.0266999,0.297774,0.00207996,0.00254689,0.0431273,0.22888,0.314329,8.48963e-005,0.00280158,0.024153,0.204685,0.154554,0.0698272,0.00195261,0.00186772,0.0435094,0.231724,0.242846,0.0641816,0.0573474,0,0.00224975,0.0196535,0.20252,0.183121,0.0739022,0.0115459,0.00233465,0.042151,0.195261,0.224763,0.0660918,0.0629506,0.0218608,0.213217,0.154766,0.0632902,0.0118006,0.213514,0.234356,0.0621441,0.0593425,0.178961,0.0610829,0.0116308,0.0612102,0.0549279,0.0127769,0.393494,0.0578144
0.00203528,0.00329767,0,0.00363259,0.00226715,0.00226715,0.0437714,0,0.0013912,0.011954,0.117299,0.00113357,0.00128815,0.0165656,0.0537159,0.112481,2.5763e-005,0.000901706,0.0116191,0.099471,0.0516291,0.0306322,0.0013912,0.0011851,0.0191935,0.193042,0.182608,0.0322038,0.037073,2.5763e-005,0.00311733,0.031199,0.323996,0.196057,0.0840905,0.0113357,0.00172612,0.0318946,0.164574,0.393144,0.143165,0.15177,0.00986724,0.0794016,0.0983632,0.0891143,0.0247325,0.0874912,0.111116,0.0524793,0.0906086,0.0938805,0.0334662,0.00834722,0.0388249,0.037176,0.0059255,0.656674,0.0613418
0.00249818,0.00230162,1.26811e-005,0.00266938,0.00239039,0.0027518,0.0452209,2.53622e-005,0.00284057,0.0261485,0.230169,0.00232699,0.0027518,0.0452082,0.241753,0.251384,4.43839e-005,0.00258061,0.0251847,0.23578,0.173941,0.065555,0.0023143,0.00296738,0.0441557,0.231583,0.247599,0.0644771,0.0556004,8.87678e-005,0.00268206,0.0260597,0.227391,0.171791,0.0646357,0.0124655,0.0027518,0.0443712,0.228647,0.244137,0.0629301,0.0553975,0.0257363,0.238919,0.166256,0.0606411,0.0118949,0.227715,0.247402,0.0627272,0.0533178,0.165875,0.0611357,0.0115842,0.0619282,0.0522335,0.0115969,0.384136,0.061719
0.00207433,0.0018608,0,0.00201332,0.00244039,0.00292847,0.0387412,6.10098e-005,0.00341655,0.0194926,0.159571,0.00198282,0.00213534,0.0418527,0.136387,0.166862,3.05049e-005,0.00219635,0.0248005,0.243795,0.139224,0.0603387,0.00216585,0.00259292,0.043805,0.301632,0.314231,0.0641823,0.0560985,3.05049e-005,0.00228787,0.025136,0.304134,0.158839,0.059332,0.0149779,0.00286746,0.0420052,0.242941,0.326189,0.0660431,0.0597896,0.0202858,0.159449,0.144166,0.0665007,0.0102802,0.16857,0.197702,0.0647009,0.0595151,0.161615,0.0632062,0.0138797,0.0671718,0.0574712,0.0112563,0.420266,0.0626571
