9.00275e-005,0.0497514,0.235669,0.422746,0.350837,0.347213,0.414644,0.436847,0.254294,0.147656,0.115393,0.100774,0.129302,0.10926,0.0840631,0.105827
0,0,0,4.12089e-005,0.0238497,0.174355,0.327044,0.423175,0.365719,0.299424,0.250664,0.237549,0.279695,0.221436,0.218696,0.406495
0.000854727,0.0678951,0.144121,0.281125,0.472844,0.501316,0.455192,0.289356,0.239726,0.180632,0.144164,0.117352,0.0637453,0.0202471,0.0246446,0.00542566
4.06502e-005,0.0243766,0.22111,0.281638,0.495783,0.582097,0.4639,0.199132,0.111138,0.0700267,0.0592002,0.0530078,0.0404876,0.0306231,0.0300676,0.0681975
0.000258585,0.0459661,0.145527,0.318329,0.565427,0.494353,0.367822,0.27259,0.202141,0.147368,0.172456,0.0874949,0.0213281,0.0220883,0.0255172,0.0107985
0,0.00167103,0.0292922,0.136268,0.299056,0.381654,0.562116,0.38478,0.407476,0.193053,0.116874,0.0986892,0.107782,0.0979127,0.0772508,0.166042
0,0,0.0184246,0.195291,0.404287,0.480758,0.646419,0.230101,0.181267,0.155555,0.0781899,0.087746,0.140499,0.035543,0.039095,0.0523634
0,0,0,0,0,0.00345973,0.113391,0.169988,0.283716,0.319395,0.236681,0.247185,0.272166,0.288666,0.320584,0.631215
0.000682205,0.0988764,0.266551,0.441834,0.562188,0.476962,0.258036,0.203369,0.177413,0.150377,0.110416,0.0672929,0.0241804,0.0141603,0.0207513,0.0210184
0,0,0,0,0.00293759,0.067698,0.284374,0.371242,0.289848,0.316515,0.406799,0.395392,0.234492,0.16069,0.149264,0.409412
0,0.000384165,0.0314215,0.332543,0.519887,0.645925,0.336064,0.190738,0.150881,0.09785,0.0622987,0.0705743,0.0578008,0.039601,0.0416819,0.0613063
0,7.16516e-005,0.00748759,0.173038,0.549905,0.498393,0.351144,0.267501,0.306459,0.284887,0.180332,0.102272,0.0535851,0.0348278,0.0237883,0.0405599
0,0,0,0.000800176,0.0258253,0.197722,0.231753,0.263352,0.222826,0.228898,0.178518,0.253311,0.363264,0.266114,0.251663,0.610723
0,0,4.83053e-005,0.0846067,0.575582,0.589953,0.340142,0.285653,0.199332,0.16291,0.139361,0.132936,0.0798728,0.0466146,0.0563723,0.0333548
0,0.00321894,0.113024,0.442142,0.550349,0.471,0.293958,0.231926,0.257609,0.20904,0.107075,0.045712,0.0290645,0.0424442,0.0223333,0.00631379
0,0,0,0.0544619,0.287611,0.362756,0.416411,0.312761,0.267035,0.264865,0.313658,0.29032,0.204393,0.2207,0.133733,0.281081
0,0,0,0,0,0.026285,0.332955,0.226651,0.462792,0.540659,0.431039,0.305717,0.171999,0.111773,0.0647069,0.0711988
0,0,0.00122134,0.107969,0.419207,0.622649,0.350176,0.297336,0.292153,0.320606,0.131671,0.0635741,0.0456065,0.0356372,0.0316952,0.00294908
0,0,0.00106539,0.0255694,0.0678457,0.293693,0.474999,0.334896,0.397312,0.523691,0.323705,0.142912,0.103375,0.0505627,0.0109065,0.00515334
0,0,0,0.0265011,0.319835,0.434383,0.428739,0.432022,0.273298,0.269937,0.244616,0.194025,0.248515,0.104824,0.0757065,0.11973
0,0,0,0.00971809,0.0549951,0.315093,0.346582,0.237393,0.220981,0.274197,0.269994,0.262433,0.274597,0.184599,0.142791,0.570499
0,0,0,0,0.0483854,0.115975,0.0872071,0.178848,0.363857,0.421368,0.513911,0.45426,0.346044,0.193077,0.0748594,0.0398528
0,0.000939402,0.0296532,0.100817,0.172708,0.215034,0.36525,0.308921,0.32622,0.294724,0.236658,0.273295,0.277868,0.181039,0.182917,0.465429
0,0,0.000251439,0.100827,0.288287,0.344403,0.338826,0.320151,0.339169,0.378073,0.341249,0.282504,0.180533,0.123342,0.0988157,0.242913
0,0,0.00381418,0.0899391,0.192832,0.421539,0.402153,0.493226,0.299179,0.282735,0.242165,0.169488,0.129008,0.162112,0.179366,0.200263
0,0,0.000672955,0.0290057,0.196915,0.251342,0.480888,0.553224,0.395121,0.324817,0.180132,0.105448,0.11719,0.0932386,0.0578604,0.170093
0.000706863,0.0828933,0.412291,0.398399,0.529767,0.426972,0.258331,0.166303,0.176199,0.211488,0.145451,0.0649226,0.0456742,0.0288998,0.0400193,0.0374909
0,0,0,0.0106579,0.1565,0.366042,0.406479,0.421402,0.391937,0.344926,0.260112,0.173932,0.13382,0.166958,0.164067,0.23538
0,0,0,0.011444,0.120684,0.304317,0.503917,0.479025,0.440817,0.317401,0.162601,0.141485,0.138139,0.104801,0.0657657,0.182723
0,0.00149825,0.0776134,0.200884,0.449564,0.555339,0.402113,0.333627,0.261642,0.169795,0.144611,0.137425,0.0943209,0.0811619,0.0661991,0.114705
0,0,0.00124819,0.0710725,0.327955,0.424023,0.440102,0.318319,0.306451,0.261421,0.244761,0.183039,0.174439,0.200471,0.154955,0.249574
0,0.000297833,0.0260306,0.101228,0.336933,0.632181,0.440698,0.320588,0.233716,0.182286,0.143115,0.155743,0.074506,0.0664287,0.0730049,0.176139
0,0,0.000657856,0.0971685,0.347855,0.456368,0.346959,0.258979,0.334708,0.319114,0.267855,0.225472,0.214687,0.218829,0.126265,0.165726
0,0,0,0,0.00177989,0.130952,0.276678,0.287064,0.351088,0.403483,0.325789,0.288083,0.240078,0.306176,0.23695,0.37573
0,2.61066e-005,0.00796252,0.105301,0.492371,0.528959,0.429702,0.324257,0.226566,0.170555,0.0998839,0.111906,0.151693,0.166469,0.0928352,0.120717
0,0,0,0.00386202,0.0693892,0.140108,0.221523,0.169073,0.27536,0.407478,0.425053,0.482486,0.333776,0.301168,0.178994,0.0917056
0,0,0,0.00410432,0.0450156,0.0881403,0.137451,0.163909,0.224726,0.382493,0.450156,0.398397,0.254746,0.195673,0.207708,0.489836
0,1.28165e-005,0.00234542,0.103429,0.449962,0.486784,0.442734,0.385457,0.271672,0.197503,0.150953,0.162231,0.153055,0.0878829,0.0669279,0.0879469
0,0,0,0,0.0178642,0.0675345,0.101391,0.111678,0.156481,0.257266,0.363934,0.322982,0.353932,0.273846,0.279605,0.605386
0,0.0163666,0.091093,0.178715,0.449116,0.557125,0.40307,0.321852,0.269171,0.182845,0.158075,0.139106,0.107086,0.10713,0.0640606,0.0638409
0,0,0,0,0.000264299,0.0689968,0.159842,0.421029,0.571723,0.453229,0.310243,0.188504,0.170546,0.151032,0.133089,0.242377
0,0,0,0.0201104,0.0870776,0.108292,0.106017,0.264908,0.340503,0.378072,0.405586,0.328335,0.275636,0.263077,0.184305,0.434204
0,8.73561e-005,0.0182749,0.10647,0.282597,0.418279,0.47499,0.355155,0.340217,0.382218,0.26883,0.157748,0.0964412,0.0744274,0.0734141,0.050387
0,0,0.0174539,0.11268,0.244543,0.256837,0.330745,0.369895,0.395643,0.45272,0.367855,0.302849,0.104372,0.0996302,0.0678971,0.0326247
0,0.0193227,0.162016,0.263019,0.309152,0.33373,0.492627,0.541719,0.252348,0.186284,0.169204,0.133144,0.0802388,0.0502561,0.0570388,0.0644303
0,0,0,0,0.000321062,0.130833,0.423011,0.436224,0.512477,0.346117,0.248144,0.242562,0.16878,0.153678,0.187266,0.153752
0,0,0.000872195,0.0914621,0.1328,0.255381,0.311255,0.367668,0.344625,0.29183,0.314636,0.311245,0.278349,0.217661,0.15734,0.356803
0,0,0,0.00451201,0.124421,0.341934,0.446859,0.250033,0.438984,0.453414,0.271018,0.163326,0.146385,0.168689,0.125357,0.203381
0.0059286,0.239526,0.378276,0.265236,0.308539,0.327341,0.342135,0.364292,0.37658,0.285,0.196547,0.105112,0.0469807,0.0291777,0.0281402,0.0216463
0,0,0,0.000428975,0.0982352,0.203433,0.286803,0.377036,0.309538,0.278174,0.197658,0.25227,0.299754,0.271112,0.221268,0.486144
0,0,0.00105107,0.054097,0.200941,0.287009,0.294473,0.433574,0.595692,0.368221,0.275873,0.130799,0.0735086,0.0871193,0.0543764,0.00431073
0,0,0,0.000949172,0.227659,0.275284,0.327156,0.404205,0.416971,0.375065,0.337265,0.307247,0.237269,0.128114,0.0785202,0.0203597
0,0,0,0,0,0.0504173,0.216684,0.159983,0.0878345,0.125348,0.221865,0.464645,0.378969,0.269116,0.203348,0.615609
0,0,0,0,2.34238e-005,0.0485575,0.192661,0.301745,0.535327,0.608714,0.355526,0.276916,0.0918915,0.0197697,0.007683,0.0197463
0,0,0,0,0.0202837,0.170671,0.213079,0.190034,0.229042,0.412475,0.506772,0.295654,0.16687,0.156468,0.210958,0.474646
0,0,0,0.0275828,0.190065,0.284421,0.420483,0.326744,0.350126,0.325059,0.249574,0.256506,0.226502,0.197874,0.173069,0.349152
0,0.00115012,0.0266902,0.0567433,0.10096,0.156991,0.395916,0.500864,0.431882,0.371976,0.359212,0.235837,0.157391,0.128051,0.0508927,0.0177518
0,0,0,0.0030852,0.0480323,0.199731,0.269884,0.414183,0.556405,0.446084,0.233548,0.14329,0.139036,0.206325,0.175715,0.192291
0,0,0.00666969,0.180082,0.583294,0.336145,0.466002,0.418944,0.276489,0.142219,0.0961378,0.0627557,0.0778804,0.0419382,0.0318326,0.0541996
0,0,0,0,0.0100217,0.242483,0.291187,0.288297,0.39949,0.400816,0.278222,0.196166,0.373932,0.357998,0.159287,0.209051
0,0.000169145,0.0234435,0.0555923,0.0826104,0.156493,0.312817,0.466479,0.387105,0.419367,0.298439,0.363639,0.238776,0.165435,0.0985325,0.0920825
0,0,0,0.010488,0.0984294,0.15969,0.22174,0.14262,0.156508,0.303275,0.444205,0.33068,0.210133,0.213885,0.185559,0.589677
0,0,0,0,0.0140977,0.116883,0.250644,0.401191,0.516237,0.397583,0.249097,0.204182,0.371561,0.21373,0.0879707,0.206333
0,0,0.00119296,0.0342645,0.227347,0.246921,0.162662,0.207332,0.204129,0.382432,0.39065,0.273431,0.221338,0.286178,0.198186,0.480896
0,0,0.000103831,0.018215,0.0667042,0.0866398,0.233709,0.379874,0.348665,0.448803,0.379251,0.308305,0.226501,0.157349,0.151267,0.357728
0,0,0,0.000494971,0.0583536,0.27234,0.327583,0.429529,0.515954,0.342379,0.253885,0.168944,0.230692,0.264421,0.105623,0.141049
0,0,0,0,7.52829e-005,0.0693732,0.114712,0.18896,0.371371,0.313384,0.296144,0.26014,0.408749,0.504584,0.299532,0.208383
0,0,0,3.09463e-005,0.172866,0.411802,0.241257,0.199696,0.392894,0.599584,0.318313,0.229095,0.110788,0.0952217,0.0866496,0.0769944
0,0,0,0,0,0,0.0160088,0.416126,0.25101,0.148697,0.147671,0.250394,0.267121,0.399707,0.333824,0.560718
0,0,0,0.0249698,0.0438476,0.069231,0.105501,0.121352,0.197145,0.277413,0.311126,0.341454,0.345234,0.253703,0.199081,0.643743
0,0,0,0.00538154,0.097335,0.309584,0.449681,0.54671,0.398282,0.262262,0.159207,0.171694,0.188016,0.200664,0.158288,0.103168
0,0,0,0,0,0.040469,0.265114,0.510614,0.413179,0.387281,0.346584,0.258854,0.223226,0.175129,0.115477,0.256295
0,0,0,0,0,0,0,0,0.274207,0.546716,0.394163,0.229315,0.20155,0.236352,0.28082,0.492562
0,0,0.00129156,0.0192084,0.0808871,0.181986,0.262035,0.465647,0.34905,0.286725,0.254189,0.274648,0.217696,0.221735,0.196838,0.441684
0,0,0,0,0.00375414,0.0405958,0.0830217,0.110996,0.16463,0.231102,0.35924,0.557604,0.396243,0.370758,0.263301,0.307961
0,0,0.011837,0.103319,0.243381,0.269751,0.279553,0.275643,0.254147,0.189892,0.156166,0.242578,0.201157,0.224831,0.293907,0.584619
0,0,0,0,0.0066515,0.060551,0.167834,0.227474,0.232837,0.332094,0.329241,0.336614,0.38565,0.40514,0.304646,0.352839
0,0.000281602,0.0109981,0.0581508,0.118304,0.15194,0.2,0.342882,0.396261,0.270244,0.199171,0.24587,0.217459,0.176299,0.211859,0.590269
0,0,0,0,0.0150103,0.0489743,0.0838075,0.162506,0.283309,0.349816,0.41679,0.379773,0.276758,0.193544,0.173551,0.546986
0,0,0,0.000322503,0.0815513,0.141733,0.209824,0.398348,0.37796,0.360152,0.198284,0.266374,0.229763,0.139798,0.117672,0.549125
0,0,0,0,0.0106936,0.0930215,0.180336,0.170711,0.359366,0.619928,0.374075,0.297231,0.196848,0.182313,0.13597,0.312028
0,0,0.00102672,0.0689432,0.206764,0.285188,0.350287,0.557903,0.326279,0.400509,0.310223,0.130088,0.128296,0.09507,0.130131,0.121437
0,0,0,0.00139601,0.0237053,0.0851699,0.370654,0.318948,0.344143,0.445327,0.301484,0.355606,0.282276,0.1843,0.13705,0.294182
0,0,0,0,0.00272825,0.0763745,0.116789,0.297954,0.292005,0.413149,0.517956,0.378963,0.227184,0.18299,0.151204,0.340489
0,0.00954373,0.141396,0.332642,0.35111,0.398432,0.50728,0.397391,0.262564,0.186264,0.132422,0.0835634,0.0915454,0.104014,0.0654923,0.142635
0,0,0,0,0.00406689,0.0459207,0.144119,0.343588,0.169705,0.31504,0.560335,0.43338,0.324663,0.216634,0.130925,0.244398
0,0,0,0,0.00123342,0.121036,0.227933,0.251028,0.291052,0.464499,0.473705,0.364413,0.301241,0.190733,0.152176,0.249866
0,0,0,0,0.00582762,0.0701669,0.271673,0.539837,0.517634,0.396996,0.268176,0.227183,0.18792,0.129196,0.0939482,0.141064
0,0,0,0.00053994,0.0942764,0.348403,0.357227,0.372516,0.28128,0.324305,0.324277,0.273039,0.383443,0.236522,0.134033,0.135695
0,0,0,0.00054534,0.133219,0.392645,0.468136,0.6696,0.318323,0.147476,0.162745,0.0507166,0.0572607,0.051262,0.037161,0.0338111
0,0,0,0.0218455,0.180926,0.314525,0.263503,0.333172,0.255735,0.30994,0.26343,0.159343,0.160935,0.252712,0.24157,0.53203
0,0,0,0.0313796,0.435656,0.471608,0.502588,0.405048,0.215485,0.18582,0.147124,0.119117,0.128976,0.0982256,0.0762484,0.145781
0,0,0,0,7.74728e-005,0.0106603,0.139482,0.204838,0.354841,0.587368,0.415796,0.320009,0.239499,0.231675,0.133734,0.251694
0,0.000509,0.059244,0.274842,0.547175,0.424452,0.389476,0.3054,0.224942,0.216289,0.138703,0.160008,0.111162,0.084385,0.0993459,0.157681
0,0,0.0120937,0.176069,0.299464,0.413836,0.455706,0.381572,0.275478,0.262629,0.221071,0.226549,0.228532,0.192493,0.121411,0.0746368
0,0,0,0,0,0.000282734,0.0843302,0.306616,0.370193,0.271972,0.279002,0.299661,0.291103,0.276759,0.194502,0.566618
0,0,0.001729,0.152275,0.609801,0.642899,0.347817,0.13902,0.117201,0.146183,0.0810571,0.054587,0.0527756,0.0613383,0.0111973,0.000740999
0,0,0,0,0.017386,0.285366,0.433539,0.445762,0.38746,0.418833,0.277588,0.226378,0.138925,0.0872569,0.0952309,0.204384
0,0,0,0.0208802,0.253518,0.41356,0.336603,0.25485,0.307172,0.419858,0.368699,0.268464,0.198847,0.19611,0.128866,0.112952
0,0,0.01347,0.130754,0.119795,0.0760133,0.116459,0.284108,0.306672,0.438717,0.334885,0.384461,0.411939,0.296143,0.166591,0.19154
0,0,0.00040494,0.0949161,0.403735,0.383582,0.459212,0.403867,0.209213,0.196264,0.169011,0.255046,0.295465,0.189729,0.0798862,0.0359078
0,0,0,0,0,0,0.000720165,0.0555625,0.113847,0.14219,0.226364,0.243501,0.275811,0.353027,0.332179,0.736313
0,0.00187132,0.067046,0.0597559,0.157443,0.397661,0.401805,0.464707,0.371807,0.317401,0.239517,0.210908,0.224351,0.166639,0.100466,0.0507896
0,0,0,0,0.0151899,0.0965598,0.0767456,0.0804716,0.0841568,0.113944,0.226521,0.328501,0.411004,0.394528,0.320651,0.609422
0,1.35025e-005,0.00233594,0.0622332,0.340804,0.401876,0.395314,0.442289,0.483472,0.259816,0.152984,0.111355,0.095463,0.0897379,0.0715635,0.085066
0,0,0.0016799,0.0623169,0.299084,0.439776,0.405326,0.264807,0.264918,0.217942,0.205961,0.306199,0.352013,0.229245,0.193609,0.105068
0,0,0,0,0.017523,0.209684,0.344027,0.559875,0.28952,0.239347,0.261257,0.364376,0.238916,0.21714,0.202793,0.190842
0,6.71475e-005,0.00236695,0.0441159,0.161926,0.404732,0.441881,0.312102,0.26953,0.393602,0.359541,0.226338,0.191706,0.17173,0.124257,0.160013
0,0,0.00157872,0.0341326,0.132657,0.253575,0.374801,0.33159,0.343635,0.374362,0.336356,0.411301,0.202997,0.134411,0.20617,0.155533
0,0,0,0.00238847,0.18629,0.176254,0.0855134,0.152244,0.0770071,0.102505,0.24311,0.326308,0.305828,0.315571,0.263978,0.677434
0,0,0.000417436,0.0807103,0.198409,0.271551,0.441302,0.390811,0.208609,0.253728,0.365492,0.356163,0.223074,0.241024,0.0961191,0.217883
0,0,0,0.0338315,0.264395,0.506444,0.607316,0.470585,0.207783,0.125565,0.0807988,0.0738905,0.0686188,0.0654761,0.0415073,0.0231288
0,0,0.000383837,0.0583516,0.147293,0.13824,0.139408,0.299593,0.372564,0.350719,0.371571,0.273234,0.258314,0.210201,0.195465,0.472178
0,0,0,0,0,0.00708627,0.146574,0.430509,0.6014,0.272933,0.223478,0.252346,0.218332,0.229595,0.262341,0.272262
0,0,0.000178567,0.111456,0.204742,0.191201,0.262345,0.325498,0.394031,0.38595,0.266898,0.218484,0.214124,0.251914,0.337291,0.296756
