0.0139604,0.00989897,0.000194947,0.00867514,0.0126824,0.010917,0.0720004,0.000227438,0.0107221,0.0393685,0.148701,0.00948742,0.00881594,0.0736358,0.150575,0.215655,0.000205777,0.00895673,0.036011,0.157268,0.139907,0.0928706,0.0126174,0.0116535,0.0717513,0.154062,0.228922,0.0890258,0.065643,0.000303251,0.00922749,0.0381446,0.161135,0.134914,0.0925998,0.038502,0.0116427,0.0773831,0.16669,0.245211,0.0925023,0.0658704,0.043993,0.167015,0.150282,0.0950475,0.031733,0.154972,0.23111,0.100517,0.069412,0.13877,0.0936829,0.039076,0.0884518,0.0666069,0.0313865,0.59292,0.188763
0.00855313,0.00888805,9.66092e-005,0.00825043,0.00550028,0.00573859,0.0596723,9.66092e-005,0.00586096,0.0294143,0.154768,0.00932601,0.00848873,0.0671885,0.178038,0.236635,9.01686e-005,0.00890093,0.0395067,0.199511,0.160629,0.0869161,0.00538435,0.00579655,0.063015,0.168435,0.247654,0.0969505,0.0747176,0.000122372,0.00839856,0.0336522,0.145577,0.126365,0.0780602,0.0220849,0.00567418,0.0629892,0.157035,0.205353,0.0808426,0.0645671,0.0288153,0.160043,0.13828,0.0827619,0.0297814,0.1643,0.22955,0.0800504,0.0655976,0.144431,0.0822917,0.0223103,0.0912635,0.0699193,0.0321387,0.602693,0.140064
0.0126743,0.0108314,0.0002178,0.0100021,0.00896333,0.00774029,0.0700228,0.000184293,0.00881254,0.0364983,0.164096,0.0113424,0.010245,0.0730218,0.171761,0.237863,0.000125654,0.010689,0.0409632,0.162831,0.147208,0.090161,0.00896333,0.00840207,0.0723097,0.166299,0.230734,0.0941736,0.0680961,0.000209423,0.0101026,0.0378805,0.145139,0.135916,0.0862155,0.0286491,0.00848584,0.0701234,0.155711,0.211375,0.0878238,0.0650218,0.0370931,0.163886,0.14178,0.0912333,0.0351161,0.171593,0.24304,0.0889715,0.0679035,0.148565,0.0919788,0.0294282,0.0954636,0.0694616,0.0354428,0.588815,0.171166
0.0151445,0.011452,0.000206412,0.0104658,0.0116814,0.0106111,0.0737349,0.000152898,0.0101371,0.0399827,0.161659,0.0111615,0.0102747,0.0751644,0.162721,0.232206,0.000221701,0.0105958,0.0401891,0.161154,0.145138,0.0915398,0.0118878,0.010764,0.0767087,0.16175,0.227389,0.0943378,0.0660059,0.000183477,0.00998421,0.0388283,0.151537,0.137057,0.0913486,0.0348224,0.00988483,0.0758372,0.153349,0.219798,0.090049,0.063376,0.042238,0.166184,0.139603,0.0907447,0.0350059,0.165565,0.242786,0.0941925,0.0642628,0.144526,0.0957521,0.036015,0.0950335,0.0667245,0.0352811,0.586806,0.185679
0.0164866,0.011326,0.000243569,0.00987977,0.0137008,0.0119958,0.0741515,0.000243569,0.0119044,0.0440555,0.146689,0.0115695,0.0106714,0.0753541,0.152489,0.219714,0.000258792,0.0109454,0.0407674,0.149901,0.131558,0.094657,0.0144924,0.0127417,0.0779268,0.154179,0.226382,0.0910948,0.0642109,0.000106561,0.0103974,0.0402498,0.148166,0.12999,0.0940176,0.0400975,0.0120414,0.0775615,0.154301,0.221739,0.0884612,0.0633888,0.0448319,0.159051,0.138499,0.0912166,0.0350892,0.152809,0.227813,0.0963924,0.0648807,0.137236,0.0970775,0.0425332,0.0945809,0.0696303,0.0362461,0.61218,0.203654
0.0149932,0.0112622,0.000194176,0.0106103,0.012344,0.0107768,0.0831628,0.000166437,0.0110542,0.0460474,0.179058,0.0107074,0.00998619,0.0772404,0.17781,0.234357,0.000194176,0.0105271,0.0410405,0.169072,0.143676,0.0905415,0.0121776,0.0111374,0.078988,0.163482,0.225549,0.0880588,0.0601807,0.000235785,0.0102636,0.0445079,0.18032,0.150694,0.0956317,0.0376563,0.0111235,0.0792654,0.177144,0.241264,0.0956594,0.0633014,0.0446466,0.167019,0.144245,0.0924694,0.0327186,0.172581,0.231472,0.0912211,0.061207,0.146631,0.091013,0.0373095,0.0861586,0.0606522,0.0336063,0.54784,0.18523
0.0144221,0.00883394,0.000200771,0.00973741,0.0161286,0.0133178,0.0761593,0.000267695,0.0139202,0.0476498,0.158108,0.00926895,0.00863317,0.0809778,0.167611,0.225868,0.000100386,0.00903471,0.0380796,0.176712,0.15359,0.100085,0.0146898,0.0132844,0.073817,0.16316,0.238182,0.0891425,0.0643138,0.000234233,0.00789701,0.0354027,0.167811,0.143585,0.0969391,0.0458094,0.0136525,0.0764939,0.177482,0.243402,0.0853279,0.0638453,0.045207,0.160216,0.148872,0.086934,0.0291788,0.155196,0.227072,0.0983111,0.0633099,0.142213,0.0941953,0.0424297,0.0866663,0.0616368,0.0295134,0.558278,0.200905
0.0165904,0.0119163,0.000258648,0.0101612,0.0135421,0.0127476,0.0770217,5.54246e-005,0.0125259,0.0425106,0.157147,0.0114914,0.0102535,0.0740472,0.147134,0.215953,0.000166274,0.010272,0.037818,0.154043,0.133204,0.0945173,0.0143919,0.0120641,0.0787952,0.157239,0.229975,0.0889379,0.0624265,0.000166274,0.00975472,0.0395362,0.162948,0.142607,0.0968267,0.0411435,0.0125629,0.0766706,0.159863,0.230215,0.0924851,0.0627036,0.0453558,0.163724,0.143734,0.0925405,0.0343447,0.153471,0.227481,0.0981384,0.064625,0.140649,0.100854,0.0419933,0.09182,0.0658628,0.0340861,0.593135,0.205163
0.0130994,0.00997377,0.000164921,0.00967534,0.0110811,0.0110026,0.0788792,0.000196334,0.00992665,0.0415286,0.174478,0.00991094,0.00891357,0.0722667,0.168949,0.234227,0.000172774,0.00897639,0.0375469,0.166169,0.147117,0.0900859,0.0109633,0.0107591,0.0731305,0.16141,0.227111,0.0864891,0.0647667,0.000188481,0.00909419,0.0404291,0.175821,0.152685,0.0946566,0.0357956,0.00995806,0.0761462,0.173214,0.243297,0.0940754,0.0670442,0.0402563,0.170033,0.147714,0.0900859,0.032403,0.163931,0.227928,0.0899995,0.064107,0.141015,0.0900938,0.0343035,0.0868268,0.0622536,0.0311779,0.563895,0.177839
0.0154993,0.0109296,0.000306216,0.0106705,0.0127904,0.0109767,0.0773314,0.000259106,0.0110945,0.0418103,0.155935,0.0108825,0.00883316,0.0751172,0.153226,0.224763,0.000164886,0.00965759,0.0379473,0.151766,0.139635,0.0928778,0.013026,0.0106705,0.0732564,0.150988,0.218262,0.0891796,0.0648001,0.000164886,0.0107176,0.0402321,0.158314,0.141378,0.0953275,0.0381122,0.0112122,0.0769781,0.167712,0.230911,0.0942675,0.0689693,0.0420223,0.162907,0.153838,0.0949977,0.0353798,0.153061,0.225705,0.0960577,0.0686867,0.135371,0.0931369,0.0387481,0.0875308,0.064117,0.0334011,0.599312,0.191621
