0,0.103034,0.162899,0.161677,0.140908,0.21014,0.484624,0.451637,0.342902,0.41132,0.253715,0.250864,0.132355,0.0476479,0,0
0.176412,0.162537,0.0976212,0.124876,0.197225,0.450445,0.556491,0.339444,0.212091,0.269573,0.263131,0.238354,0.0832506,0,0,0
0.289709,0.0748908,0.0655294,0.150274,0.28626,0.369034,0.416826,0.251278,0.385293,0.365093,0.361644,0.126132,0.0113322,0,0,0
0,0.0967363,0.129715,0.0864764,0.0857436,0.194206,0.432382,0.429451,0.257231,0.407465,0.493942,0.265292,0.0527653,0.0234512,0,0
0,0.0431271,0.0437708,0.0354028,0.0521387,0.0971968,0.177014,0.133887,0.232371,0.900519,0.259406,0.0354028,0.00836794,0,0,0
0.103291,0.138908,0.089934,0.0908244,0.155826,0.351722,0.459465,0.305419,0.18432,0.400696,0.51022,0.195896,0.089934,0.000890436,0,0
0.118227,0.0365603,0.0337114,0.047006,0.111105,0.233606,0.146241,0.16096,0.312424,0.627697,0.542706,0.268267,0.0949617,0.00142443,0,0
0.240578,0.0562099,0.0598635,0.068014,0.154015,0.233271,0.281612,0.326861,0.352717,0.502798,0.47132,0.256598,0.0356933,0.000281049,0,0
0.0652751,0.200488,0.079508,0.0696922,0.0971764,0.182574,0.319013,0.306008,0.217175,0.453981,0.580359,0.306744,0.144783,0.0311652,0.00858882,0
0,0.0937468,0.132198,0.0565777,0.0637185,0.0972257,0.203789,0.296987,0.195367,0.413255,0.680946,0.350452,0.170282,0.0530988,0.00476058,0
0.0892429,0.0332218,0.0429929,0.0710035,0.141681,0.107808,0.0938027,0.333847,0.561514,0.626003,0.350783,0.0426672,0.00683978,0,0,0
0.00702186,0.149055,0.0571324,0.0360668,0.0454825,0.088252,0.219433,0.236349,0.224859,0.525842,0.614094,0.363541,0.144267,0.0462805,0,0
0.113332,0.0407528,0.0624876,0.104017,0.0749075,0.462253,0.582959,0.538325,0.308945,0.162235,0.0089268,0,0,0,0,0
0.226299,0.0697613,0.10294,0.156112,0.196523,0.295635,0.571703,0.515128,0.409635,0.151433,0,0,0,0,0,0
0.0512662,0.0408315,0.0362947,0.0653304,0.119772,0.133837,0.161511,0.75992,0.583437,0.115689,0.0226842,0,0,0,0,0
0.230446,0.0530788,0.0725235,0.115354,0.159499,0.206797,0.249365,0.426207,0.683192,0.331085,0.180783,0.0664798,0,0,0,0
0.306312,0.0660106,0.119282,0.169659,0.1934,0.182398,0.559353,0.529822,0.425595,0.115808,0.000579041,0,0,0,0,0
